user_id,posts,total_eng,mean_eng,mean_likes,follower_count,country,language,account_created,engagement_rate,age_days_at_start,power_creator,high_volume_low_yield,quiet_performer,casual
user_8rtb88jl,9,35050.0,3894.4444444444443,3102.5,15053.0,Mexico,ru,2023-07-23,2.328439513718196,283,False,False,False,False
user_8ryfkdug,8,29574.0,3696.75,2556.714285714286,34796.0,India,hi,2023-08-07,0.8499252787676744,268,False,False,False,False
user_8s0d1h4k,6,22694.0,3782.3333333333335,2451.2,15522.0,United States,en,2023-04-13,1.4620538590387837,384,False,False,False,False
user_8svvq28t,4,16610.0,4152.5,2088.75,14540.0,Japan,de,2023-07-11,1.142365887207703,295,False,False,True,False
user_8t4e9hnl,4,16529.0,4132.25,3785.6666666666665,18137.0,France,ar,2023-02-02,0.9113414566907427,454,False,False,True,False
user_8u9g9kjp,5,19533.0,3906.6,2154.4,37049.0,United States,pt,2023-06-23,0.5272207077114092,313,False,False,False,False
user_8us9faqu,5,17636.0,3527.2,2965.5,15904.0,,fr,2023-09-11,1.1089034205231387,233,False,False,False,True
user_8v39sv2i,12,35813.0,2984.4166666666665,2266.6,36198.0,United Kingdom,pt,2023-06-26,0.9893640532626112,310,False,True,False,False
user_8w06w1qu,13,38563.0,2966.3846153846152,2217.9,41923.0,Australia,es,2023-11-11,0.9198530639505761,172,False,True,False,False
user_8wk0j5ae,15,51828.0,3455.2,2328.153846153846,36943.0,United States,zh,2023-11-01,1.402918008824405,182,False,True,False,False
user_8wm37pk5,6,23855.0,3975.8333333333335,2704.4,5193.0,UAE,pt,2023-07-03,4.59368380512228,303,False,False,False,False
user_93hbc8xe,7,25183.0,3597.5714285714284,2379.5714285714284,33087.0,India,zh,2023-12-23,0.7611146371686766,130,False,False,False,True
user_94hehp26,11,48432.0,4402.909090909091,2832.818181818182,33258.0,United Kingdom,ar,2023-05-02,1.456251127548259,365,True,False,False,False
user_94mzsiik,5,24862.0,4972.4,3475.6,43471.0,Egypt,en,2023-10-29,0.571921510892319,185,False,False,True,False
user_96h74y72,9,21529.0,2392.1111111111113,1328.4444444444443,11114.0,South Africa,zh,2023-01-05,1.9371063523483893,482,False,False,False,False
user_96uhzseg,10,30733.0,3073.3,2017.5555555555557,27186.0,United Kingdom,ar,2023-04-24,1.1304715662473332,373,False,True,False,False
user_98oho4g9,5,16218.0,3243.6,3048.0,27521.0,Germany,es,2023-10-21,0.5892954471131137,193,False,False,False,True
user_9ah9kjau,7,24592.0,3513.1428571428573,3650.5,43313.0,China,fr,2023-11-10,0.5677741093897906,173,False,False,False,True
user_9asov0m8,9,31370.0,3485.5555555555557,2429.4285714285716,49763.0,,hi,2023-10-09,0.6303880393063119,205,False,False,False,False
user_9b00jr3x,6,20833.0,3472.1666666666665,2775.2,31847.0,South Africa,es,2023-03-16,0.6541589474675794,412,False,False,False,True
user_9i3o9pky,8,32113.0,4014.125,3336.1666666666665,42591.0,Italy,de,2023-07-08,0.7539855838087859,298,False,False,False,False
user_9iukejuf,6,19260.0,3210.0,2337.6,13279.0,United Kingdom,en,2023-04-03,1.4504104224715717,394,False,False,False,True
user_9jvugme4,5,11484.0,2296.8,1603.0,47684.0,Germany,en,2023-08-25,0.2408355003774851,250,False,False,False,True
user_9ksxfq3r,4,18958.0,4739.5,3050.25,49368.0,United Kingdom,zh,2023-03-18,0.3840139361529736,410,False,False,True,False
user_9lyd7sqy,7,24099.0,3442.714285714286,2271.4,27460.0,Australia,zh,2023-09-05,0.8776037873270212,239,False,False,False,True
user_9m6lzkx0,8,30491.0,3811.375,3014.5714285714284,15072.0,France,zh,2023-12-01,2.0230228237791934,152,False,False,False,False
user_9mtets0p,14,62414.0,4458.142857142857,2838.6428571428573,8262.0,South Africa,pt,2023-09-09,7.554345194868071,235,True,False,False,False
user_9nowwm9z,10,36887.0,3688.7,2517.625,43032.0,China,pt,2023-12-18,0.8571992935489868,135,False,False,False,False
user_9odm77d5,7,31454.0,4493.428571428572,2863.5714285714284,13443.0,Spain,de,2023-01-26,2.339805103027598,461,False,False,False,False
user_9px5q0by,8,31662.0,3957.75,3070.0,46167.0,France,zh,2023-12-23,0.6858145428552862,130,False,False,False,False
user_9q2g628y,11,29184.0,2653.090909090909,1812.5,23755.0,France,de,2023-03-31,1.2285413597137445,397,False,True,False,False
user_9r55gqow,8,24628.0,3078.5,2345.5,29901.0,Egypt,es,2023-08-20,0.8236513828968931,255,False,False,False,False
user_9rojnpuf,7,23728.0,3389.714285714286,2570.4,46823.0,Italy,en,2023-05-12,0.5067594985370437,355,False,False,False,True
user_9uy1b9et,3,13259.0,4419.666666666667,2391.3333333333335,31376.0,South Africa,hi,2023-09-28,0.4225841407445181,216,False,False,True,False
user_9v1fxe3b,5,20150.0,4030.0,2852.8,33330.0,United States,ru,2023-06-04,0.6045604560456046,332,False,False,False,False
user_9vo7he3z,8,34757.0,4344.625,2938.285714285714,36257.0,Brazil,en,2023-12-01,0.9586286785999945,152,False,False,False,False
user_a0bf0ref,5,19854.0,3970.8,2252.6,29706.0,Spain,pt,2023-11-25,0.6683498283175117,158,False,False,False,False
user_a0oggtxs,7,27999.0,3999.8571428571427,2885.6666666666665,27627.0,United States,ar,2023-02-21,1.01346508850038,435,False,False,False,False
user_a19f44ms,3,9799.0,3266.3333333333335,2139.6666666666665,21298.0,United States,zh,2023-08-19,0.46009014930979436,256,False,False,False,True
user_a2a9oe87,4,8816.0,2204.0,1001.25,27688.0,,ru,2023-10-16,0.31840508523548106,198,False,False,False,True
user_a2t91ioa,3,9001.0,3000.3333333333335,1715.6666666666667,5217.0,Brazil,ar,2023-03-23,1.7253210657465976,405,False,False,False,True
user_a3lly7yh,6,22856.0,3809.3333333333335,2578.2,41868.0,Australia,ar,2023-09-11,0.5459061813318047,233,False,False,False,False
user_a3njsw7g,9,32351.0,3594.5555555555557,2675.1428571428573,4222.0,United States,zh,2023-12-03,7.662482235907153,150,False,False,False,False
user_a3pgcgw9,3,7681.0,2560.3333333333335,1722.5,9882.0,Brazil,ru,2023-01-05,0.7772718073264522,482,False,False,False,True
user_a4bx0p77,5,15536.0,3107.2,1863.25,44508.0,France,fr,2023-09-26,0.34906084299451784,218,False,False,False,True
user_a7p5u7lh,9,39240.0,4360.0,2984.0,25497.0,Japan,es,2023-07-25,1.53900458877515,281,False,False,False,False
user_a7y7wdlm,7,26898.0,3842.5714285714284,2595.0,38573.0,India,ar,2023-01-28,0.6973271459310917,459,False,False,False,False
user_a9a7r18l,11,37089.0,3371.7272727272725,1934.6,2091.0,United States,ja,2023-12-30,17.737446197991392,123,False,True,False,False
user_a9ysjusm,9,33815.0,3757.222222222222,2971.285714285714,21394.0,Spain,zh,2023-07-22,1.5805833411236796,284,False,False,False,False
user_aaiari8o,7,37437.0,5348.142857142857,3375.5714285714284,16038.0,Italy,ar,2023-08-18,2.33426861204639,257,False,False,False,False
user_aasqf25g,7,21161.0,3023.0,1640.5,48132.0,Japan,fr,2023-02-18,0.4396451425247237,438,False,False,False,True
user_abawq3v4,5,21137.0,4227.4,2474.0,27400.0,Spain,fr,2023-11-16,0.7714233576642335,167,False,False,True,False
user_acjcz2y7,6,19303.0,3217.1666666666665,1577.3333333333333,35112.0,Japan,en,2023-06-11,0.5497550694919116,325,False,False,False,True
user_acrnl9py,10,46263.0,4626.3,3557.5555555555557,5971.0,Canada,zh,2023-01-24,7.7479484173505275,463,True,False,False,False
user_adh72fga,7,27771.0,3967.285714285714,2976.3333333333335,11085.0,China,ru,2023-06-19,2.505277401894452,317,False,False,False,False
user_aedwfomw,7,22684.0,3240.5714285714284,2164.6666666666665,11678.0,Brazil,ar,2023-04-28,1.9424558999828738,369,False,False,False,True
user_afdu5gw9,8,31066.0,3883.25,2680.285714285714,31784.0,Italy,hi,2023-11-23,0.9774100176189278,160,False,False,False,False
user_ag1vxq20,5,20526.0,4105.2,2478.8,2589.0,United Kingdom,hi,2023-01-27,7.928157589803012,460,False,False,True,False
user_akhce770,5,22415.0,4483.0,3434.0,30056.0,Brazil,de,2023-11-06,0.7457745541655576,177,False,False,True,False
user_al9p1gnu,11,46171.0,4197.363636363636,3694.5555555555557,49268.0,Germany,pt,2023-04-19,0.9371397255825282,378,True,False,False,False
user_alnj3vsd,7,32296.0,4613.714285714285,2943.8571428571427,28413.0,United States,ja,2023-11-16,1.1366627951993806,167,False,False,False,False
user_aoke8xi4,5,17940.0,3588.0,2803.25,34362.0,United States,de,2023-09-09,0.5220883534136547,235,False,False,False,True
user_aqe9wzh2,5,14451.0,2890.2,3280.0,34088.0,United States,pt,2023-11-27,0.42393217554564655,156,False,False,False,True
user_aqwezplu,7,27130.0,3875.714285714286,3216.0,40191.0,Egypt,hi,2023-02-06,0.6750267472817297,450,False,False,False,False
user_aroc3ncd,10,46960.0,4696.0,2822.0,10428.0,Brazil,hi,2023-03-24,4.503260452627541,404,True,False,False,False
user_as209gf7,12,38846.0,3237.1666666666665,2168.777777777778,46583.0,Brazil,ja,2023-08-27,0.8339093660777537,248,False,True,False,False
user_as9qc2ya,6,22877.0,3812.8333333333335,2654.6,10803.0,France,es,2023-12-02,2.1176525039340923,151,False,False,False,False
user_asywpn6e,9,37805.0,4200.555555555556,3034.3333333333335,28990.0,France,en,2023-06-20,1.3040703690927906,316,False,False,False,False
user_atwknpoi,4,16378.0,4094.5,2826.25,41077.0,France,ar,2023-07-10,0.398714609148672,296,False,False,False,False
user_auaf6zqu,5,22194.0,4438.8,2497.6,8613.0,Japan,ja,2023-08-21,2.5768025078369905,254,False,False,True,False
user_avt1fzq5,2,9031.0,4515.5,2933.0,47923.0,Brazil,ar,2023-06-03,0.18844813555077938,333,False,False,True,False
user_axfqrey3,6,19243.0,3207.1666666666665,2178.4,43157.0,Italy,pt,2023-11-20,0.4458836341729036,163,False,False,False,True
user_ay79c8du,6,23822.0,3970.3333333333335,2575.3333333333335,21312.0,Spain,ru,2023-01-05,1.117774024024024,482,False,False,False,False
user_aygdsxd5,6,19633.0,3272.1666666666665,2543.2,11602.0,China,fr,2023-07-08,1.6922082399586278,298,False,False,False,True
user_azj09nr4,8,28648.0,3581.0,2048.125,40700.0,United Kingdom,es,2023-05-02,0.7038820638820639,365,False,False,False,False
user_azysdwyx,6,26277.0,4379.5,2756.5,28547.0,Italy,es,2023-06-30,0.920482012120363,306,False,False,False,False
user_b0i0cdr4,5,21609.0,4321.8,2573.8,18616.0,Germany,zh,2023-06-27,1.1607756768371293,309,False,False,True,False
user_b1p3wz81,6,15995.0,2665.8333333333335,2881.6666666666665,24644.0,Germany,zh,2023-05-06,0.6490423632527187,361,False,False,False,True
user_b2k6dv8u,7,22811.0,3258.714285714286,2805.8,27707.0,Japan,ar,2023-06-13,0.8232937524813224,323,False,False,False,True
user_b6i17ydd,5,21586.0,4317.2,2749.6,45937.0,United States,ru,2023-09-14,0.46990443433397916,230,False,False,True,False
user_b6y23bbq,4,17182.0,4295.5,3190.0,17181.0,Egypt,fr,2023-09-15,1.000058203829812,229,False,False,True,False
user_b7x51z27,3,7538.0,2512.6666666666665,1689.3333333333333,16267.0,United Kingdom,hi,2023-03-07,0.4633921436036147,421,False,False,False,True
user_b86ckvf0,8,29015.0,3626.875,2735.8333333333335,2730.0,Italy,ja,2023-11-07,10.628205128205128,176,False,False,False,False
user_b8ysn8r5,11,33013.0,3001.181818181818,1547.1,49699.0,China,hi,2023-09-21,0.6642588382060001,223,False,True,False,False
user_b92nfvv0,7,30177.0,4311.0,2697.8571428571427,21546.0,UAE,zh,2023-01-06,1.4005847953216375,481,False,False,False,False
user_baflpt2a,4,20141.0,5035.25,3478.5,2528.0,China,zh,2023-05-14,7.9671677215189876,353,False,False,True,False
user_bb3ygvae,6,20846.0,3474.3333333333335,2367.0,3302.0,,ja,2023-09-13,6.313143549364022,231,False,False,False,True
user_bcl4gqby,6,24889.0,4148.166666666667,2930.2,20758.0,Brazil,ar,2023-05-11,1.1990076115232682,356,False,False,False,False
user_bdhs7x3v,8,34915.0,4364.375,2995.8571428571427,15799.0,Australia,ru,2023-10-12,2.2099499968352427,202,False,False,False,False
user_bexy30h4,5,16382.0,3276.4,2982.0,44016.0,India,en,2023-04-14,0.3721828426026899,383,False,False,False,True
user_bf0xs7co,4,10848.0,2712.0,2617.5,39894.0,,ru,2023-08-24,0.2719205895623402,251,False,False,False,True
user_bf5c7eq4,7,20691.0,2955.8571428571427,1671.0,10579.0,France,hi,2023-06-04,1.9558559410152188,332,False,False,False,True
user_bgppnqks,7,34700.0,4957.142857142857,3245.285714285714,15171.0,Japan,en,2023-12-07,2.2872585854590994,146,False,False,False,False
user_bijy5emr,4,11119.0,2779.75,2385.3333333333335,3165.0,Spain,zh,2023-08-08,3.5131121642969982,267,False,False,False,True
user_bkblavjw,8,35333.0,4416.625,3198.8571428571427,32729.0,United Kingdom,es,2023-09-23,1.0795624675364355,221,False,False,False,False
user_bmay5rsp,6,21363.0,3560.5,2750.75,30587.0,Egypt,pt,2023-11-08,0.6984339752182299,175,False,False,False,True
user_bnf5t5ap,6,16518.0,2753.0,3387.5,32253.0,United States,hi,2023-12-05,0.5121384057296996,148,False,False,False,True
user_bnswpe65,14,52027.0,3716.214285714286,2172.846153846154,20002.0,Australia,hi,2023-08-17,2.601089891010899,258,False,False,False,False
user_bnum1ru1,2,2604.0,1302.0,861.0,13604.0,Italy,zh,2023-06-22,0.19141428991473097,314,False,False,False,True
user_bouxcpei,11,36676.0,3334.181818181818,2068.1,10486.0,Italy,fr,2023-05-04,3.4976158687774177,363,False,True,False,False
user_bov4fbd2,6,26242.0,4373.666666666667,2378.0,29205.0,China,en,2023-03-25,0.8985447697312104,403,False,False,False,False
user_bowkbcof,7,31158.0,4451.142857142857,3034.1666666666665,40966.0,United States,ja,2023-03-12,0.7605819460040033,416,False,False,False,False
user_bpeh6r2x,4,16260.0,4065.0,2815.5,39573.0,Italy,ar,2023-11-15,0.410886210294898,168,False,False,False,False
user_bpm9h48i,5,19549.0,3909.8,2623.0,16456.0,Brazil,es,2023-04-03,1.1879557608167235,394,False,False,False,False
user_bq4d19qm,8,25630.0,3203.75,2056.5714285714284,10193.0,China,hi,2023-03-04,2.5144707151967034,424,False,False,False,False
user_bq4m0de9,9,26564.0,2951.5555555555557,1742.4285714285713,47615.0,Germany,zh,2023-08-21,0.5578914207707655,254,False,False,False,False
user_bqemwj0m,8,20846.0,2605.75,1657.7142857142858,14780.0,UAE,fr,2023-01-01,1.4104194857916104,486,False,False,False,False
user_bqmsj27g,6,28792.0,4798.666666666667,3439.5,30740.0,France,ru,2023-08-29,0.936629798308393,246,False,False,False,False
user_bqp8mrav,10,38726.0,3872.6,2717.5,17025.0,China,ar,2023-09-26,2.274654919236417,218,False,False,False,False
user_brh0oqpe,7,22181.0,3168.714285714286,2609.25,45102.0,Nigeria,pt,2023-04-06,0.4917963726664006,391,False,False,False,True
user_brtwxcm4,7,23337.0,3333.8571428571427,2548.75,1802.0,South Korea,ar,2023-12-12,12.950610432852386,141,False,False,False,True
user_bs6fwfa7,4,17216.0,4304.0,2362.5,8103.0,Australia,pt,2023-01-14,2.1246451931383437,473,False,False,True,False
user_bsrrv0ob,8,31036.0,3879.5,2459.714285714286,14576.0,Nigeria,en,2023-07-08,2.1292535675082327,298,False,False,False,False
user_btbjsufs,7,29397.0,4199.571428571428,3240.1428571428573,30087.0,United Kingdom,ja,2023-01-25,0.977066507129325,462,False,False,False,False
user_btviyu88,4,10653.0,2663.25,3193.5,8121.0,Spain,hi,2023-05-15,1.3117842630217953,352,False,False,False,True
user_burti9os,3,10910.0,3636.6666666666665,3087.0,19117.0,Italy,pt,2023-10-30,0.570696238949626,184,False,False,False,False
user_bvyufsqe,4,19569.0,4892.25,3097.5,5032.0,Brazil,en,2023-04-28,3.8889109697933226,369,False,False,True,False
user_bx9xyj6k,4,18475.0,4618.75,2831.25,19618.0,China,en,2023-03-29,0.9417371801406871,399,False,False,True,False
user_bxh59css,4,14127.0,3531.75,2765.6666666666665,34876.0,Italy,en,2023-10-22,0.40506365408877165,192,False,False,False,True
user_bxjv2352,6,21697.0,3616.1666666666665,2352.4,41874.0,China,pt,2023-10-26,0.5181496871567082,188,False,False,False,True
user_bxly4qsk,7,23018.0,3288.285714285714,2491.4,37124.0,Australia,de,2023-06-09,0.6200301691628057,327,False,False,False,True
user_bxx2q7ss,7,27556.0,3936.5714285714284,2497.1428571428573,32190.0,United Kingdom,zh,2023-03-01,0.8560422491456974,427,False,False,False,False
user_bxxatzfk,10,36464.0,3646.4,2414.25,15151.0,France,ru,2023-01-02,2.406705827998152,485,False,False,False,False
user_bz6biydx,8,30040.0,3755.0,3899.4,15283.0,Spain,hi,2023-11-24,1.9655826735588562,159,False,False,False,False
user_c01tfali,6,11625.0,1937.5,2202.5,28971.0,Italy,fr,2023-10-29,0.4012633322978151,185,False,False,False,True
user_c2tfuv1t,2,10621.0,5310.5,3827.0,339.0,United States,ru,2023-01-18,31.330383480825958,469,False,False,True,False
user_c48hfo1e,10,40689.0,4068.9,2522.222222222222,30991.0,Japan,ja,2023-04-02,1.3129295601948954,395,False,False,False,False
user_c4e9we1i,10,33037.0,3303.7,2678.1428571428573,33992.0,Germany,zh,2023-09-01,0.9719051541539185,243,False,True,False,False
user_c4qqdoi5,6,22234.0,3705.6666666666665,2747.0,44786.0,Australia,de,2023-08-09,0.4964497834144599,266,False,False,False,False
user_c598rgin,9,41509.0,4612.111111111111,3035.125,34632.0,South Africa,ar,2023-09-23,1.1985735735735736,221,False,False,False,False
user_c66mua3o,7,25099.0,3585.5714285714284,2128.0,34339.0,Italy,hi,2023-05-09,0.7309181979673258,358,False,False,False,True
user_c66o14p3,8,35933.0,4491.625,3235.375,24996.0,Japan,ja,2023-01-04,1.4375500080012802,483,False,False,False,False
user_c6x0yszg,11,43376.0,3943.2727272727275,2492.0,48384.0,Australia,ar,2023-04-13,0.896494708994709,384,False,False,False,False
user_c6zjvhsi,7,34459.0,4922.714285714285,3607.5,20781.0,Germany,pt,2023-08-30,1.658197391848323,245,False,False,False,False
user_c7t5ufm1,11,43092.0,3917.4545454545455,2273.818181818182,30697.0,Japan,ja,2023-08-02,1.4037853861940905,273,False,False,False,False
user_cax2bqkt,6,24420.0,4070.0,2528.5,2589.0,Italy,es,2023-02-18,9.432213209733488,438,False,False,False,False
user_cbswmk3b,2,10059.0,5029.5,2631.5,8109.0,China,ru,2023-02-22,1.24047354790973,434,False,False,True,False
user_cdzp4vm2,11,48019.0,4365.363636363636,2867.4545454545455,11187.0,China,ru,2023-05-22,4.2923929561097705,345,True,False,False,False
user_cefi5hpb,10,43917.0,4391.7,3225.777777777778,15895.0,South Africa,es,2023-07-26,2.762944322113872,280,True,False,False,False
user_ceim4vux,11,43766.0,3978.7272727272725,2540.3636363636365,40811.0,South Korea,hi,2023-11-13,1.0724069491068584,170,False,False,False,False
user_cfz014a5,5,22965.0,4593.0,3495.0,44736.0,Germany,zh,2023-12-06,0.513344957081545,147,False,False,True,False
user_cgajq4il,7,28445.0,4063.5714285714284,3460.0,13722.0,France,hi,2023-03-23,2.0729485497740856,405,False,False,False,False
user_cgba70jv,10,30414.0,3041.4,2995.5,24984.0,United States,fr,2023-05-19,1.217339097022094,348,False,True,False,False
user_cgjc9dik,6,24384.0,4064.0,2628.5,14179.0,United States,ja,2023-06-26,1.7197263558784117,310,False,False,False,False
user_cgwp945e,9,40568.0,4507.555555555556,3117.777777777778,38693.0,Brazil,de,2023-02-22,1.0484583774842995,434,False,False,False,False
user_chlfff5h,6,20873.0,3478.8333333333335,1985.3333333333333,11640.0,Egypt,fr,2023-02-16,1.793213058419244,440,False,False,False,True
user_cju18iix,8,28931.0,3616.375,2249.714285714286,20584.0,China,ja,2023-02-08,1.4055091333074232,448,False,False,False,False
user_ckgkg0br,9,36697.0,4077.4444444444443,2581.777777777778,16387.0,Brazil,zh,2023-02-23,2.2393970830536403,433,False,False,False,False
user_ckihmwlk,3,8837.0,2945.6666666666665,1574.3333333333333,20122.0,Germany,es,2023-08-31,0.4391710565550144,244,False,False,False,True
user_cl1v5t2j,7,22069.0,3152.714285714286,2204.4,11334.0,UAE,en,2023-01-23,1.9471501676371978,464,False,False,False,True
user_cmf4omis,5,13628.0,2725.6,1358.0,21040.0,United States,ar,2023-08-30,0.6477186311787072,245,False,False,False,True
user_cntp6452,10,31213.0,3121.3,1780.0,11329.0,China,pt,2023-10-04,2.7551416718156942,210,False,True,False,False
user_cp951gop,8,35300.0,4412.5,3836.0,31879.0,United States,ar,2023-06-24,1.1073120235891967,312,False,False,False,False
user_cpgiv9pb,3,10157.0,3385.6666666666665,2381.5,22450.0,Germany,pt,2023-12-17,0.45242761692650335,136,False,False,False,True
user_cpxksz4r,12,47058.0,3921.5,2305.7272727272725,49247.0,Canada,de,2023-09-17,0.9555505919142283,227,False,False,False,False
user_cqaitbuv,10,44310.0,4431.0,3135.1111111111113,3382.0,South Africa,ja,2023-06-30,13.101714961561207,306,True,False,False,False
user_cqevrtnt,4,14873.0,3718.25,2093.75,5823.0,South Africa,ja,2023-12-04,2.554181693285248,149,False,False,False,False
user_csluibwk,9,39221.0,4357.888888888889,2568.5555555555557,19091.0,Japan,pt,2023-09-08,2.054423550364046,236,False,False,False,False
user_cssz1rea,13,46894.0,3607.230769230769,2686.5,7863.0,Japan,hi,2023-09-09,5.963881470176777,235,False,True,False,False
user_ct4c5m5p,10,35027.0,3502.7,2054.1,13416.0,United Kingdom,ru,2023-12-29,2.6108378056052475,124,False,True,False,False
user_ctdjnqvi,14,49637.0,3545.5,2457.5,34193.0,UAE,hi,2023-02-16,1.4516713947299156,440,False,True,False,False
user_cud134xj,11,44651.0,4059.181818181818,2710.5454545454545,34665.0,Spain,ja,2023-03-12,1.2880715419010529,416,False,False,False,False
user_cuzig14g,14,47065.0,3361.785714285714,2182.0,8070.0,Egypt,ar,2023-05-15,5.832094175960347,352,False,True,False,False
user_cw087eow,6,18208.0,3034.6666666666665,2190.4,31159.0,United States,zh,2023-10-11,0.584357649475272,203,False,False,False,True
user_cwgik1z6,8,32530.0,4066.25,2823.875,36868.0,United States,ja,2023-11-22,0.8823369860041228,161,False,False,False,False
user_cwh9v5dk,11,35300.0,3209.090909090909,2288.1111111111113,17364.0,Germany,en,2023-09-08,2.032941718498042,236,False,True,False,False
user_cyhf4eor,8,32111.0,4013.875,2741.5714285714284,14374.0,United States,es,2023-06-03,2.2339641018505634,333,False,False,False,False
user_cyip1pki,7,30523.0,4360.428571428572,3208.714285714286,19792.0,United States,zh,2023-02-07,1.542188763136621,449,False,False,False,False
user_cyqqg8x5,10,38020.0,3802.0,2609.25,44679.0,Mexico,zh,2023-12-04,0.8509590635421562,149,False,False,False,False
user_d0hubs9a,10,33282.0,3328.2,2231.125,38107.0,United States,pt,2023-11-21,0.8733828430472091,162,False,True,False,False
user_d0m2tiau,10,30036.0,3003.6,2632.0,8439.0,South Korea,ru,2023-06-04,3.5591894774262354,332,False,True,False,False
user_d1drdipk,6,25564.0,4260.666666666667,3193.4,12883.0,Germany,fr,2023-03-14,1.9843204222618955,414,False,False,False,False
user_d1fuzi94,8,24683.0,3085.375,2634.6,36438.0,Egypt,ja,2023-01-27,0.6773972226796202,460,False,False,False,False
user_d3ymednx,8,30027.0,3753.375,2411.0,17904.0,France,zh,2023-07-27,1.6771112600536193,279,False,False,False,False
user_d3z3d8ys,11,40446.0,3676.909090909091,2484.8888888888887,25077.0,India,en,2023-03-12,1.612872353152291,416,False,False,False,False
user_d4eat3v3,14,60333.0,4309.5,2899.153846153846,49914.0,Japan,de,2023-07-22,1.2087390311335497,284,True,False,False,False
user_d540lt76,7,14558.0,2079.714285714286,1221.2,8352.0,United States,de,2023-06-22,1.7430555555555556,314,False,False,False,True
user_d6tjszz8,12,48187.0,4015.5833333333335,2643.25,37186.0,Australia,fr,2023-03-24,1.2958371430108104,404,False,False,False,False
user_d6tkz8qs,11,38207.0,3473.3636363636365,2468.5555555555557,43203.0,Brazil,fr,2023-04-09,0.884359882415573,388,False,True,False,False
user_d71eor1s,11,35364.0,3214.909090909091,2793.285714285714,21073.0,Italy,de,2023-05-10,1.678166374033123,357,False,True,False,False
user_d7fndosg,6,16411.0,2735.1666666666665,2465.5,3708.0,Canada,ja,2023-09-17,4.425836030204962,227,False,False,False,True
user_d88b8qoh,8,32450.0,4056.25,2491.8571428571427,1569.0,Brazil,en,2023-02-12,20.68196303377948,444,False,False,False,False
user_d8ouiga8,10,41755.0,4175.5,2806.5555555555557,5270.0,United States,de,2023-04-06,7.923149905123339,391,True,False,False,False
user_d9971ba6,5,19864.0,3972.8,3016.5,13964.0,UAE,hi,2023-03-27,1.422515038670868,401,False,False,False,False
user_dalm2g0s,8,31714.0,3964.25,2365.5714285714284,47363.0,Australia,hi,2023-05-25,0.6695944091379347,342,False,False,False,False
user_dbqn2wg3,6,23447.0,3907.8333333333335,2955.6,14408.0,Japan,zh,2023-06-21,1.6273598001110494,315,False,False,False,False
user_dcovm3wj,9,29972.0,3330.222222222222,2592.3333333333335,41224.0,Mexico,fr,2023-09-21,0.7270522026004269,223,False,False,False,False
user_dcrkgrb5,7,24957.0,3565.285714285714,2592.4,27599.0,,ja,2023-03-10,0.9042718939091996,418,False,False,False,True
user_de1ix2nc,5,26155.0,5231.0,3857.2,5659.0,United States,de,2023-04-02,4.621841314719915,395,False,False,True,False
user_df1ei5h3,11,30664.0,2787.6363636363635,1836.888888888889,13742.0,,de,2023-11-03,2.231407364284675,180,False,True,False,False
user_df7hi7fy,13,41788.0,3214.4615384615386,2468.625,25475.0,United Kingdom,ja,2023-09-05,1.6403532875368008,239,False,True,False,False
user_dfogxwx0,4,17244.0,4311.0,2835.5,9419.0,United Kingdom,ar,2023-09-09,1.8307675974094915,235,False,False,True,False
user_dixsdewf,5,12056.0,2411.2,1823.3333333333333,45746.0,China,es,2023-09-13,0.2635421676212128,231,False,False,False,True
user_dkrkjvcx,4,17241.0,4310.25,4191.333333333333,6682.0,Australia,ja,2023-08-31,2.580215504340018,244,False,False,True,False
user_dl3xyfx7,9,25338.0,2815.3333333333335,1593.625,16218.0,Italy,hi,2023-06-05,1.5623381428042915,331,False,False,False,False
user_do09zsgf,3,14573.0,4857.666666666667,3018.0,1914.0,United States,en,2023-01-12,7.6138975966562175,475,False,False,True,False
user_do27uxxo,5,15274.0,3054.8,1880.0,17481.0,South Korea,es,2023-04-17,0.873748641382072,380,False,False,False,True
user_dotzarnx,10,27755.0,2775.5,1790.625,8257.0,Germany,de,2023-11-09,3.361390335472932,174,False,True,False,False
user_drbocr22,4,13274.0,3318.5,2334.3333333333335,33828.0,Brazil,pt,2023-08-11,0.39239683102755113,264,False,False,False,True
user_dtqoi70v,7,20382.0,2911.714285714286,1804.1666666666667,43807.0,United States,en,2023-03-21,0.4652681078366471,407,False,False,False,True
user_dur7q95h,8,26729.0,3341.125,2483.1428571428573,14508.0,France,fr,2023-10-31,1.8423628342983183,183,False,False,False,False
user_dvoklay9,4,17103.0,4275.75,2574.25,47705.0,Brazil,en,2023-04-01,0.3585158788386962,396,False,False,True,False
user_dxhhp9fo,9,36025.0,4002.777777777778,2735.0,3852.0,United Kingdom,fr,2023-03-03,9.352284527518172,425,False,False,False,False
user_dxyefwh5,9,37690.0,4187.777777777777,2588.6666666666665,47791.0,Japan,fr,2023-02-01,0.7886422129689691,455,False,False,False,False
user_dz860k6t,7,32403.0,4629.0,3275.8571428571427,22727.0,Mexico,ru,2023-09-06,1.425749108989308,238,False,False,False,False
user_e33tyryb,9,30927.0,3436.3333333333335,1964.0,40671.0,Germany,hi,2023-02-16,0.760418971748912,440,False,False,False,False
user_e36lw9zl,9,30010.0,3334.4444444444443,2069.625,41399.0,France,zh,2023-10-14,0.7248967366361506,200,False,False,False,False
